Parent_ID,Parent_Name,Topics,Child_Left_ID,Child_Left_Name,Child_Right_ID,Child_Right_Name,Distance
93,four_seasons_stay_ritz_stayed,38,51,ritz_carlton_at_the_stayed,90,four_seasons_stay_here_stayed,1.16240912256107
93,four_seasons_stay_ritz_stayed,39,51,ritz_carlton_at_the_stayed,90,four_seasons_stay_here_stayed,1.16240912256107
93,four_seasons_stay_ritz_stayed,41,51,ritz_carlton_at_the_stayed,90,four_seasons_stay_here_stayed,1.16240912256107
93,four_seasons_stay_ritz_stayed,42,51,ritz_carlton_at_the_stayed,90,four_seasons_stay_here_stayed,1.16240912256107
92,de_la_le_un_et,4,87,00_lol_ten_russian_plural,79,de_la_le_un_et,1.1172073373207119
92,de_la_le_un_et,11,87,00_lol_ten_russian_plural,79,de_la_le_un_et,1.1172073373207119
92,de_la_le_un_et,23,87,00_lol_ten_russian_plural,79,de_la_le_un_et,1.1172073373207119
92,de_la_le_un_et,30,87,00_lol_ten_russian_plural,79,de_la_le_un_et,1.1172073373207119
92,de_la_le_un_et,46,87,00_lol_ten_russian_plural,79,de_la_le_un_et,1.1172073373207119
91,the_and_is_was_to,0,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,1,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,2,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,5,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,6,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,7,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,8,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,10,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,12,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,14,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,16,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,17,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,19,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,20,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,22,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,24,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,25,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,26,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,27,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,31,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,34,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,35,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,40,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,43,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,44,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,45,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,47,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
91,the_and_is_was_to,48,89,the_is_and_to_was,81,view_bathroom_shower_the_room,1.112040925377558
90,four_seasons_stay_here_stayed,9,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,13,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,18,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,29,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,32,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,33,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,38,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,39,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,41,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
90,four_seasons_stay_here_stayed,42,84,four_seasons_boston_stayed_at,75,stay_again_here_will_back,1.0472935380814723
89,the_is_and_to_was,0,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,1,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,2,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,5,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,8,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,14,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,17,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,19,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,22,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,24,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,26,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,27,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,31,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,34,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,35,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,40,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,43,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,44,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,45,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
89,the_is_and_to_was,48,82,lobby_elevators_bags_to_elevator,88,the_is_and_to_of,1.04541518059643
88,the_is_and_to_of,0,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,1,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,2,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,5,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,8,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,14,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,17,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,19,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,22,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,24,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,26,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,27,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,34,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,40,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,43,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
88,the_is_and_to_of,44,50,location_is_walk_shopping_walking,86,the_and_was_is_service,1.0306667043262485
87,00_lol_ten_russian_plural,30,30,lol_cooney_gauvin_plural_russian,46,00_ten_10_ouch_out,0.9971385481945201
87,00_lol_ten_russian_plural,46,30,lol_cooney_gauvin_plural_russian,46,00_ten_10_ouch_out,0.9971385481945201
86,the_and_was_is_service,0,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,1,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,5,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,8,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,14,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,17,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,19,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,22,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,24,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,26,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,27,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
86,the_and_was_is_service,40,85,the_and_was_service_is,83,worth_decor_furnishings_expensive_it,0.9603086713423357
